pregunta_id,numero_pregunta,ut_nombre,veces_salido,veces_fallada,veces_acertada,porcentaje_acierto,dificultad,texto_pregunta_preview
e2ba8c02-dad4-46e7-a5a7-be511ffa470d,35,Meteorología,0,0,0,0.00,0.00,Un milibar es:
8ffd525a-4d0f-43cf-aba0-d601758dac81,35,Meteorología,0,0,0,0.00,0.00,"Con carácter general, se toma como referencia la presión atmosférica que existe a nivel del mar, cuy"
e0a83ae4-d5b2-4cc9-a223-9cd2d51505d9,35,Meteorología,0,0,0,0.00,0.00,El viento aparente:
b506c081-925d-4865-bae2-604edbf651e4,35,Meteorología,0,0,0,0.00,0.00,"En relación con las borrascas, señale la afirmación INCORRECTA."
c4ea37ad-2692-45a9-b229-a7a6c2f8fe5a,35,Meteorología,0,0,0,0.00,0.00,"En relación con los anticiclones, ¿cuál de las siguientes afirmaciones es CORRECTA?"
ee2fdecc-5099-4456-bae0-6e183c9366de,35,Meteorología,0,0,0,0.00,0.00,"En relación con las borrascas, ¿cuál de las siguientes afirmaciones es CORRECTA?"
54134a54-7ea9-4e96-9a7d-29b01b02e464,35,Meteorología,0,0,0,0.00,0.00,"En relación con la escala de Douglas, ¿cuál de las siguientes afirmaciones es CORRECTA?"
de2f34a8-ec61-48ed-a3dc-e30a8d1a3608,35,Meteorología,0,0,0,0.00,0.00,¿Qué parámetro mide el barómetro aneroide?
49f60cca-e6a6-43f3-9e69-edcc1e658c39,35,Meteorología,0,0,0,0.00,0.00,Señale la afirmación CORRECTA en relación con el barómetro aneroide:
92d2c44f-c3e4-4d23-a6f1-523ffa4d3e25,35,Meteorología,0,0,0,0.00,0.00,"De acuerdo con la escala de Douglas empleada en meteorología, indique cuál de las siguientes afirmac"
0f66af1b-a162-40e9-af43-c33c370a401d,35,Meteorología,0,0,0,0.00,0.00,La presión atmosférica media al nivel del mar es:
24227af7-6b9d-406e-b8ab-ad98004f8a9e,35,Meteorología,0,0,0,0.00,0.00,"En relación con la definición de temperatura, señale la afirmación INCORRECTA:"
ec381b4b-10d7-4354-b7da-a9d28f143f07,35,Meteorología,0,0,0,0.00,0.00,La presión atmosférica media al nivel del mar es aproximadamente de:
31e9784b-7451-4761-afd0-5dfd8cb8ea25,35,Meteorología,0,0,0,0.00,0.00,"De acuerdo con los diferentes tipos de vientos, y en una situación en la que existe viento, indique "
bf83818b-4401-4e40-a4c6-da7c37402638,35,Meteorología,0,0,0,0.00,0.00,El terral es un viento o brisa:
ba041540-236d-4014-865d-92b0e15f924f,35,Meteorología,0,0,0,0.00,0.00,¿Cuál de las siguientes opciones NO se considera una fuente válida para obtener información meteorol
a06d7f1c-1d94-49f7-9279-eef5487e53a2,35,Meteorología,0,0,0,0.00,0.00,El terral es un viento o brisa:
28fcc8b0-3340-4624-ad1e-ad5e6f3bfe77,35,Meteorología,0,0,0,0.00,0.00,¿Es posible obtener la previsión meteorológica por VHF?
8892c756-68a3-4f40-b9ea-d1643eb1b9e1,35,Meteorología,0,0,0,0.00,0.00,"En relación con la escala centígrada de medición de temperatura, señale la afirmación CORRECTA."
a1a57112-a1c8-406e-a6b0-2ef0c78f8c9a,35,Meteorología,0,0,0,0.00,0.00,"De las siguientes formas de obtener la previsión meteorológica para la navegación marítima, ¿cuál es"
04026c27-d379-43d2-92c8-bc15cba68f3b,35,Meteorología,0,0,0,0.00,0.00,¿Cuál es el instrumento que nos permite conocer la velocidad del viento?
4b68d25f-1180-4c06-8499-a6d6d9e1d79a,35,Meteorología,0,0,0,0.00,0.00,"De las siguientes formas de obtener la previsión meteorológica para la navegación marítima, ¿cuál es"
fe057504-228a-4256-acd8-db9cca436b49,35,Meteorología,0,0,0,0.00,0.00,El terral es un viento o brisa:
e3f236a6-17a9-4dd0-9119-9e23a027409a,35,Meteorología,0,0,0,0.00,0.00,"En relación con los anticiclones, ¿cuál de las siguientes afirmaciones es CORRECTA?"
19a3879d-695c-4b91-9fe1-0619139a39a2,35,Meteorología,0,0,0,0.00,0.00,¿Cuál de las siguientes afirmaciones sobre las borrascas es CORRECTA?
8a72fca4-64f5-436e-8b87-279e235d37f6,35,Meteorología,0,0,0,0.00,0.00,¿Cuál es el instrumento que nos permite conocer la velocidad del viento?
5215ac68-6b34-4d8e-af22-5c57ea64d099,35,Meteorología,0,0,0,0.00,0.00,"En términos náuticos, se denomina “refrescar” a:"
0926137e-48ea-4f20-8908-bb6af24ecdc9,35,Meteorología,0,0,0,0.00,0.00,¿Cuál de las siguientes afirmaciones sobre las borrascas es CORRECTA?
f70054a6-8c80-456b-9d0d-1004195903ef,35,Meteorología,0,0,0,0.00,0.00,El terral es un viento que se desplaza desde:
64c8b8b5-f0a3-4ac2-a450-d6163d014cd6,35,Meteorología,0,0,0,0.00,0.00,¿Cuál es el movimiento general del viento en una borrasca en el hemisferio norte?
3f2fd7bc-a1a6-4e09-ac2b-b22ae913b017,35,Meteorología,0,0,0,0.00,0.00,Se denomina “Intensidad” a:
a6075cf2-7802-4bc5-8c32-23c968a365ec,35,Meteorología,0,0,0,0.00,0.00,El terral es:
12a90b78-d515-456d-8ca0-4d4bb5cd2fbe,35,Meteorología,0,0,0,0.00,0.00,"En relación con los anticiclones, ¿cuál de las siguientes afirmaciones es CORRECTA?"
7ddb0348-4083-4fb2-82f5-705762ce5aff,35,Meteorología,0,0,0,0.00,0.00,Se denomina “Intensidad” a:
3f9c3e68-7312-41a6-92ad-48844afffc81,35,Meteorología,0,0,0,0.00,0.00,"Navegando a 12 millas de la costa, si no disponemos de teléfono móvil, televisión por satélite ni de"
c505414f-2420-46d1-bc7f-42f60a325153,35,Meteorología,0,0,0,0.00,0.00,"En relación con las borrascas, ¿cuál de las siguientes afirmaciones es CORRECTA?"
7d68b2bb-7cd9-47fa-881d-adc18ac2075d,35,Meteorología,0,0,0,0.00,0.00,El terral:
9d3612dd-daa7-4134-8486-8668418d44af,35,Meteorología,0,0,0,0.00,0.00,Los parámetros del viento generador que determinan el tamaño de las olas son:
a59dd53b-0d89-4756-9d28-c3b4f9eedb58,36,Meteorología,0,0,0,0.00,0.00,El viento de las regiones costeras que sopla durante el día desde el mar hacia tierra a consecuencia
117efa7e-b64f-48f5-80a5-d77bbaa99fc7,36,Meteorología,0,0,0,0.00,0.00,La presión atmosférica media al nivel del mar es aproximadamente de:
4928217c-fe68-433b-9211-6cab6303c311,36,Meteorología,0,0,0,0.00,0.00,¿Cuál de las siguientes afirmaciones es CORRECTA en relación con los diferentes tipos de vientos?
20bc4d0a-658b-4014-ab57-514428b0bce4,36,Meteorología,0,0,0,0.00,0.00,"De acuerdo con la escala de Douglas empleada en meteorología, indique cuál de las siguientes afirmac"
515b3f03-7e65-42cc-b435-db2c057b1797,36,Meteorología,0,0,0,0.00,0.00,El viento que sopla en las costas durante el día del mar hacia tierra se denomina:
2e2b1497-ac64-432d-b04a-c839824081a6,36,Meteorología,0,0,0,0.00,0.00,"De acuerdo con la definición, las isobaras son líneas que unen puntos de:"
3fdbacb1-cb4c-42d2-8741-ad06df64ae90,36,Meteorología,0,0,0,0.00,0.00,El virazón es un viento o brisa:
2c57c60e-1168-45b1-9714-53dfa12cd6e7,36,Meteorología,0,0,0,0.00,0.00,"En relación con los anticiclones, señale la afirmación CORRECTA."
34a5ebd0-4e6d-4da3-b0d4-11de0f34dc86,36,Meteorología,0,0,0,0.00,0.00,"La expresión ""refrescar"", relativa al viento, significa:"
c1f5057a-1e62-4716-899e-7c86497a880a,36,Meteorología,0,0,0,0.00,0.00,¿Qué se entiende por Rolar?
f0a7bf5e-c72e-4d53-9791-72e804c4089f,36,Meteorología,0,0,0,0.00,0.00,Se define como isobara la línea que une puntos con igual valor de:
326dbcce-7ee4-4d24-b26a-95ca7f90dde8,36,Meteorología,0,0,0,0.00,0.00,Un milibar es:
45715404-a3bf-45a1-968a-180e208d6728,36,Meteorología,0,0,0,0.00,0.00,Se denominan borrascas a aquellas regiones en las que:
01ed60b0-2226-4b6f-8582-fec5bf3aa943,36,Meteorología,0,0,0,0.00,0.00,¿Cuál de las siguientes afirmaciones en relación a la escala centígrada para medir la temperatura es
8efde224-67b8-4736-a075-6fa5fa6c4e40,36,Meteorología,0,0,0,0.00,0.00,¿A través de cuál de las siguientes formas NO se puede obtener la previsión meteorológica?
e2ca26db-a8ea-4680-aba3-cae678560b7a,36,Meteorología,0,0,0,0.00,0.00,"En relación con los anticiclones, señale la afirmación CORRECTA."
6e8aebb5-34b0-4c15-9c23-a07af09e8ab8,36,Meteorología,0,0,0,0.00,0.00,La escala de Douglas se utiliza para determinar:
bdb9ce1a-2b12-40ab-b787-6000618ab0b2,36,Meteorología,0,0,0,0.00,0.00,La información meteorológica para las zonas marítimas tiene una amplia difusión por diferentes medio
687f92fb-abce-49f5-91a0-a2d7ebd1cd07,36,Meteorología,0,0,0,0.00,0.00,"De las siguientes formas de obtener la previsión meteorológica para la navegación marítima, ¿cuál es"
1c0a2a34-da68-40ca-958e-99cd728d1ed9,36,Meteorología,0,0,0,0.00,0.00,Señale cuál de las siguientes afirmaciones relativas a la escala centígrada es la CORRECTA:
48b06d2a-6366-4317-98c9-0049bbcd2c53,36,Meteorología,0,0,0,0.00,0.00,La información meteorológica para las zonas marítimas tiene una amplia difusión por diferentes medio
773487b0-2417-4c4e-a08d-bda070fe4707,36,Meteorología,0,0,0,0.00,0.00,El viento del NW es aquel que:
e79975ca-4a14-43d3-83c8-c0df9aab74de,36,Meteorología,0,0,0,0.00,0.00,Se entiende por Fecht:
630e49eb-4d81-4f39-8100-8052869c8176,36,Meteorología,0,0,0,0.00,0.00,El Fetch:
3fa3b0be-7039-4a94-89a1-1172a45392ff,36,Meteorología,0,0,0,0.00,0.00,¿Cuál de las siguientes afirmaciones es CORRECTA en relación con los diferentes tipos de vientos?
69982f6d-28df-4411-9345-2b81e93694fd,36,Meteorología,0,0,0,0.00,0.00,"En relación con la escala centígrada, señale la afirmación CORRECTA:"
5dbdb4fb-e5f3-49ff-ba76-bc66a2eea994,36,Meteorología,0,0,0,0.00,0.00,"En relación con la presión atmosférica, señale la afirmación CORRECTA:"
5a3aca9f-a461-4d63-8715-78cd305351cd,36,Meteorología,0,0,0,0.00,0.00,¿Cuál de las siguientes afirmaciones en relación a la escala centígrada para medir la temperatura es
310aa04a-9f24-4f2f-afcf-6b7382c69e6b,36,Meteorología,0,0,0,0.00,0.00,"En meteorología, ¿qué se entiende por isobara?"
466c0d48-1d2d-42a4-96a0-7495045326c4,36,Meteorología,0,0,0,0.00,0.00,La información meteorológica para las zonas marítimas tiene una amplia difusión por diferentes medio
3219413e-8df0-48e8-b42b-e97df89e95d2,36,Meteorología,0,0,0,0.00,0.00,"En relación con la definición de temperatura, señale la afirmación CORRECTA. En la atmósfera:"
b5069edc-e1e6-465e-b70d-4429a7720c5e,36,Meteorología,0,0,0,0.00,0.00,La escala de Douglas se utiliza para determinar:
a89ffe57-9754-4b02-b8c1-aa5a75fca06a,36,Meteorología,0,0,0,0.00,0.00,Se denomina “Intensidad” a:
c2a62283-e75a-4938-a18b-c5fc9328ed37,36,Meteorología,0,0,0,0.00,0.00,"En relación con los anticiclones, ¿cuál de las siguientes afirmaciones es CORRECTA?"
52557a97-54d7-428e-9a5a-793c207aa4ee,36,Meteorología,0,0,0,0.00,0.00,"En relación con los anticiclones, ¿cuál de las siguientes afirmaciones es INCORRECTA?"
5a35c66c-9300-40b7-9389-3252821e0e9f,36,Meteorología,0,0,0,0.00,0.00,"En relación con la escala centígrada, señale la afirmación CORRECTA:"
5f9724ae-6cfe-4d6c-b86d-a1cf34efbe50,36,Meteorología,0,0,0,0.00,0.00,"En relación con los anticiclones, ¿cuál de las siguientes afirmaciones es INCORRECTA?"
56934c86-3006-4062-aa3b-4c77c82f92d2,36,Meteorología,0,0,0,0.00,0.00,El Fetch:
4b87cba0-24e4-4369-9667-46a3d73e99fb,36,Meteorología,0,0,0,0.00,0.00,"¿Qué nombre recibe el viento que en las costas sopla de la parte del mar durante el día, alternando "
27c0037f-1be4-490a-aef1-7a1c8623f286,36,Meteorología,0,0,0,0.00,0.00,La información meteorológica para las zonas marítimas tiene una amplia difusión por diferentes medio
dfd16c98-2b1d-4f59-a43c-7b7a47327c7a,36,Meteorología,0,0,0,0.00,0.00,Se entiende por “caer el viento”:
0e045af5-4e8d-43a0-8ab7-2b7aa10b74f7,36,Meteorología,0,0,0,0.00,0.00,Se denomina Fetch a:
0dced072-d4ad-46da-a79d-5f8a18543e53,36,Meteorología,0,0,0,0.00,0.00,Se entiende por Fecht:
16508ad5-0659-4bfd-97ab-5329255751be,36,Meteorología,0,0,0,0.00,0.00,La información meteorológica oficial se puede obtener mediante:
901f39fd-f70a-443b-999f-b6dd89dd40d5,36,Meteorología,0,0,0,0.00,0.00,Se define como isobara la línea que une puntos con igual valor de:
c188f691-eb5b-491a-a29f-360800ba1aa1,36,Meteorología,0,0,0,0.00,0.00,El viento del NW es aquel que:
d82e8ac3-2d6b-4fa6-9cb3-8f928fe9d872,36,Meteorología,0,0,0,0.00,0.00,"De acuerdo con la definición, las isobaras son líneas que unen puntos de:"
7fe7390c-e12a-46be-95a7-e97c13cc36fa,36,Meteorología,0,0,0,0.00,0.00,¿Cuál es el instrumento que nos permite conocer la velocidad del viento?
31b9d636-451d-47b6-9d0c-d9145ae1e6bd,36,Meteorología,0,0,0,0.00,0.00,Un catavientos:
e426b8e2-6160-4469-8379-1a87257cff23,36,Meteorología,0,0,0,0.00,0.00,¿Qué se entiende por Rolar?
bec3a709-9440-496c-aa00-1cc95f2617b1,36,Meteorología,0,0,0,0.00,0.00,"De las siguientes formas de obtener la previsión meteorológica para la navegación marítima, ¿cuál es"
25dc8af8-2392-4205-bce5-70ce1e3980ee,36,Meteorología,0,0,0,0.00,0.00,¿Cuál es el instrumento que nos permite conocer la velocidad del viento?
39f3f6a2-3628-41f0-8710-2dcdb4813ba0,36,Meteorología,0,0,0,0.00,0.00,El Fetch:
4257bd2f-b07a-44c5-8731-cdac4c87d4eb,36,Meteorología,0,0,0,0.00,0.00,El Fetch:
2751d7aa-4c1a-46f0-a492-e6d16269ef29,36,Meteorología,0,0,0,0.00,0.00,"En relación con la definición de temperatura, señale la afirmación INCORRECTA:"
4a2fde02-911b-42f7-bd9f-931c3ed649b6,36,Meteorología,0,0,0,0.00,0.00,El dispositivo utilizado para medir la dirección del viento formado por una manga de tejido en forma
bb42b367-ae81-40ad-ac21-02b82bc7a354,36,Meteorología,0,0,0,0.00,0.00,Navegando rumbo NE a una velocidad de 5 nudos por la Bahía de Santander con un viento real de proa d
3fd19d35-302f-45b4-a617-5e8cc0332ed1,36,Meteorología,0,0,0,0.00,0.00,"Durante la navegación observamos en el barómetro una bajada lenta y suave de la presión, esto quiere"
a2476d2c-0453-4460-8906-6f816fc5795f,36,Meteorología,0,0,0,0.00,0.00,"En meteorología, ¿qué se entiende por isobara?"
4cecb699-c940-41ac-a32a-8b4a072e800e,36,Meteorología,0,0,0,0.00,0.00,"En relación con los anticiclones, señale la afirmación CORRECTA."
0cd4e1f1-3a31-4199-9cdf-f70dfc4aa5ac,36,Meteorología,0,0,0,0.00,0.00,El viento que sopla en las costas durante el día del mar hacia tierra se denomina:
b3d9add3-0a4f-44f7-a307-141c4627f564,36,Meteorología,0,0,0,0.00,0.00,"Con carácter general, se toma como referencia la presión atmosférica que existe a nivel del mar, cuy"
3b02456f-3761-48dc-8042-976b58ba5683,36,Meteorología,0,0,0,0.00,0.00,La escala Beaufort:
7ff2bcee-c0d4-46c6-8aa0-100caf89f006,36,Meteorología,0,0,0,0.00,0.00,La información meteorológica oficial se puede obtener mediante:
927e7cc0-9905-4ce2-bd3b-d4b12564718a,36,Meteorología,0,0,0,0.00,0.00,¿Qué es el Fetch?
c058e080-7ce5-4098-ac8b-6be7b1f670d8,36,Meteorología,0,0,0,0.00,0.00,"En relación con las brisas costeras, el “terral” es un viento que comúnmente sopla durante:"
46ee3307-ab6b-4713-9a04-ff488f7bba24,36,Meteorología,0,0,0,0.00,0.00,El viento aparente:
907b7e0b-284d-42f2-b39c-723b17d2710e,36,Meteorología,0,0,0,0.00,0.00,"En relación con el Fetch, ¿cuál de las siguientes afirmaciones es INCORRECTA?"
42bcf580-5fe7-41fe-a31d-d9629c3b8295,36,Meteorología,0,0,0,0.00,0.00,El terral es un viento o brisa:
2f5cb66e-3df5-45cc-9f9d-ed4cd4d83e33,36,Meteorología,0,0,0,0.00,0.00,La escala Beaufort:
b176258d-dbd9-46ca-8947-ae9f5fa001c5,36,Meteorología,0,0,0,0.00,0.00,Se denomina “Intensidad” a:
5f1fa2a7-92e9-406c-81a4-40e2c97e1576,36,Meteorología,0,0,0,0.00,0.00,El viento aparente:
1553b55c-1a06-43f0-9540-6593058c3efb,36,Meteorología,0,0,0,0.00,0.00,El fetch es:
67de96c0-aa5a-4a9a-9d84-9e86ae3c175b,36,Meteorología,0,0,0,0.00,0.00,Se denominan borrascas a aquellas regiones en las que:
bc91a0be-e79a-4a0b-8dcb-816daed1e924,36,Meteorología,0,0,0,0.00,0.00,"En relación con los anticiclones, ¿cuál de las siguientes afirmaciones es CORRECTA?"
28c5558f-c30f-4102-85f8-7266ff3ccb73,36,Meteorología,0,0,0,0.00,0.00,Se entiende por “caer el viento”:
9fda1716-a299-4d1a-9f79-b9343ce8da3b,36,Meteorología,0,0,0,0.00,0.00,"En relación con los anticiclones, señale la afirmación CORRECTA."
e9088cdd-5f46-4daa-a8e9-7237ce2367ad,36,Meteorología,0,0,0,0.00,0.00,¿Cuál es el movimiento general del viento en una borrasca en el hemisferio norte?
7502c7c2-ecd4-41eb-b876-4e65bef9f93c,36,Meteorología,0,0,0,0.00,0.00,"En metereología, ¿hasta que límite se considera baja presión?"
d89df86a-a0d0-44c1-8ab5-b79f8ecbd1b8,36,Meteorología,0,0,0,0.00,0.00,"Con carácter general, se toma como referencia la presión atmosférica que existe a nivel del mar, cuy"
8950e22b-3b55-44d4-a5dc-d2614a8491e3,36,Meteorología,0,0,0,0.00,0.00,La circulación general del viento en el hemisferio Norte en un anticiclón será:
c665b7e7-4ce3-4630-a2e4-a3aafcad9585,36,Meteorología,0,0,0,0.00,0.00,Se denomina “Fetch” a:
6c6a0809-28f8-4192-a8a8-c13e8d5e3a33,36,Meteorología,0,0,0,0.00,0.00,"En relación con la presión atmosférica, ¿cuál de las siguientes afirmaciones es CORRECTA?"
4086759e-c9bb-4b7c-8988-cec363ae3470,1,Nomenclatura náutica,0,0,0,0.00,0.00,"Cuando la cadena del ancla está vertical, perpendicular a la superficie del mar y tocando el fondo, "
24fab1c7-1cd4-4457-a091-f0c1c8519965,1,Nomenclatura náutica,0,0,0,0.00,0.00,Seleccione la afirmación CORRECTA acerca del asiento de una embarcación:
7258a5a1-e23b-4c00-bae4-ec4ed910c18e,1,Nomenclatura náutica,0,0,0,0.00,0.00,"La distancia vertical entre un punto de la línea de flotación y la línea base o quilla, incluido el "
98feb122-331f-4a2a-b421-ac042d3750c7,1,Nomenclatura náutica,0,0,0,0.00,0.00,Indique cuál de las siguientes afirmaciones es INCORRECTA.
b879faad-9103-41de-8209-3332f105f35f,1,Nomenclatura náutica,0,0,0,0.00,0.00,La bañera se define como:
257dc829-26c0-4d6e-a1d1-14504a4cac65,1,Nomenclatura náutica,0,0,0,0.00,0.00,"Las válvulas colocadas por debajo de la línea de flotación, conectadas al casco por el interior con "
c7774975-4f25-4b93-a19d-5fac7c1b3515,1,Nomenclatura náutica,0,0,0,0.00,0.00,"La distancia vertical entre un punto de la línea de flotación y la línea base o quilla, incluido el "
21b97bd3-4e5c-4870-ae9d-16554077ce99,1,Nomenclatura náutica,0,0,0,0.00,0.00,"A cada una de las piezas que atraviesan el barco de babor a estribor, que sirven de consolidación y "
56fe2a87-a835-4114-bfaf-336c4496420c,1,Nomenclatura náutica,0,0,0,0.00,0.00,Seleccione la afirmación CORRECTA acerca del asiento de una embarcación:
fa8c985a-bcc7-4e0c-b3db-80ade5dda68c,1,Nomenclatura náutica,0,0,0,0.00,0.00,El asiento de una embarcación es:
8cbe25a6-4ef9-4691-a4c4-083933aa8872,1,Nomenclatura náutica,0,0,0,0.00,0.00,El tubo dentro del cual gira el eje del timón se denomina:
21affa11-8981-467f-acc1-b8bd9648bc48,1,Nomenclatura náutica,0,0,0,0.00,0.00,¿Qué nombre reciben las aberturas practicadas en el casco para que pueda salir el agua embarcada en 
fbfd0e75-36ab-4f3d-906e-eefb93bc95a3,1,Nomenclatura náutica,0,0,0,0.00,0.00,¿Cuál de las siguientes afirmaciones es CORRECTA?
7ac5be8a-e60b-49d2-aceb-70c39963ac1d,1,Nomenclatura náutica,0,0,0,0.00,0.00,El ancla de arado es más eficaz para fondear en:
17b85c8b-b705-460d-929c-4879246241f6,1,Nomenclatura náutica,0,0,0,0.00,0.00,Los baos son:
229c2c18-ca2c-44dd-9683-2f67a16d1d9a,1,Nomenclatura náutica,0,0,0,0.00,0.00,Las válvulas de entrada y salida de fluidos colocadas por debajo de la línea de flotación son:
f72caef7-fc08-494c-9f74-a692539f50a9,1,Nomenclatura náutica,0,0,0,0.00,0.00,El tubo dentro del cual gira el eje del timón se denomina:
1a610add-7b38-4f77-8502-f4251896bf5d,1,Nomenclatura náutica,0,0,0,0.00,0.00,"A la abertura practicada en la bovedilla, sobre el codaste, para el paso de la cabeza del timón y ju"
6f50f70d-0a22-4b1a-a8b0-94ca4c2a929a,1,Nomenclatura náutica,0,0,0,0.00,0.00,¿Cuál de las siguientes características NO es propia de la bocina?
b7d4bcfc-680b-4504-8aa5-979ff561d474,1,Nomenclatura náutica,0,0,0,0.00,0.00,Se conoce como roda:
4ccfb329-b172-4132-8506-0d5ec3f8d6d0,1,Nomenclatura náutica,0,0,0,0.00,0.00,El calado medio es:
6ba0ad39-a9c3-4913-889b-270541cb0a68,1,Nomenclatura náutica,0,0,0,0.00,0.00,Los baos son:
a67bc684-265c-432b-b29f-383b9c25dcbb,1,Nomenclatura náutica,0,0,0,0.00,0.00,El arganeo es:
6e98305f-c13d-4196-8d7c-1018dd747a0c,1,Nomenclatura náutica,0,0,0,0.00,0.00,La obra viva de una embarcación se refiere a:
f832cf50-5af5-4475-814e-f4ec1260ab7d,1,Nomenclatura náutica,0,0,0,0.00,0.00,Los guardines del timón son:
65567dd3-1942-450a-af4a-6d39e53ad6e2,1,Nomenclatura náutica,0,0,0,0.00,0.00,¿Cómo se denomina al elemento estructural que va de popa a proa por la parte inferior del barco y en
b8cf5d34-4b9c-419a-9d65-6f1f9d0c8244,1,Nomenclatura náutica,0,0,0,0.00,0.00,¿Cuál de las siguientes afirmaciones sobre las hélices es CORRECTA?
7d516d55-c4ee-4cec-86cd-dfc54bb40672,1,Nomenclatura náutica,0,0,0,0.00,0.00,El francobordo disminuirá si:
490f2d0f-902f-4fe9-bae8-91f7ef32d649,1,Nomenclatura náutica,0,0,0,0.00,0.00,¿Cuál de las siguientes afirmaciones es CORRECTA si nos referimos a una hélice dextrógira?
5a937beb-c9b2-4ca2-8b26-a68d820356ab,1,Nomenclatura náutica,0,0,0,0.00,0.00,La manga de un barco es:
9e574662-4275-4720-92b6-2ae038a299c4,1,Nomenclatura náutica,0,0,0,0.00,0.00,Los guardamancebos son:
4e97b621-3d20-4663-b5db-1f43732761f8,1,Nomenclatura náutica,0,0,0,0.00,0.00,La bocina es:
5bef4320-2178-4d74-9d6b-1e599e460b06,1,Nomenclatura náutica,0,0,0,0.00,0.00,El arganeo es:
39be8e81-6e87-420c-8f28-e8639fd8d6d2,1,Nomenclatura náutica,0,0,0,0.00,0.00,El tubo dentro del cual gira el eje del timón se denomina:
ca015caa-4dcb-41b1-b220-d9585d868bd7,1,Nomenclatura náutica,0,0,0,0.00,0.00,Se dice que una hélice es dextrógira cuando:
329950f9-9787-44bd-9c6d-e42bd1faf416,1,Nomenclatura náutica,0,0,0,0.00,0.00,¿Qué nombre reciben los refuerzos transversales sobre los que se apoya la cubierta?
f293047a-8a5b-46e4-9ffd-1ea524ddf128,1,Nomenclatura náutica,0,0,0,0.00,0.00,"En relación con el equipo de fondeo, ¿cuál es la definición INCORRECTA?"
b6d8a26e-5b60-4690-9d99-d4d5f1a525dc,1,Nomenclatura náutica,0,0,0,0.00,0.00,¿Qué nombre reciben las aberturas practicadas en el casco para que pueda salir el agua embarcada en 
b80a1ece-e063-4e4e-95f1-9732d45f94fa,1,Nomenclatura náutica,0,0,0,0.00,0.00,"Con respecto a las dimensiones de una embarcación, ¿cuál de las siguientes definiciones es INCORRECT"
461b3eaf-9a00-49ec-92ba-7baab22be07e,1,Nomenclatura náutica,0,0,0,0.00,0.00,"La cámara abierta de las embarcaciones menores, situada generalmente en la zona de popa, donde suele"
12749e10-1acb-40df-91be-2989df2d1656,1,Nomenclatura náutica,0,0,0,0.00,0.00,Se define “costado” como:
444eaa82-6923-4ef9-b7ac-458d3a1443fe,1,Nomenclatura náutica,0,0,0,0.00,0.00,"La parte de una embarcación que al avanzar va cortando las aguas en que navega, se denomina:"
81eb2ce2-d133-497f-8bad-a313af6802a6,1,Nomenclatura náutica,0,0,0,0.00,0.00,Señale la afirmación INCORRECTA con respecto al timón:
cffee649-3dd8-40b7-ba09-38e54709a6c3,1,Nomenclatura náutica,0,0,0,0.00,0.00,El desplazamiento máximo corresponde al:
8c080b42-b779-470e-b00f-54d673dfd430,1,Nomenclatura náutica,0,0,0,0.00,0.00,La obra muerta es:
4a0a6d87-6166-4997-a8fa-999dd9f95d98,1,Nomenclatura náutica,0,0,0,0.00,0.00,Se conoce como calado medio a:
055f6094-8d31-4161-9100-713e3bf6fc45,1,Nomenclatura náutica,0,0,0,0.00,0.00,Siempre que se alcanza el desplazamiento máximo de una embarcación:
625f2878-17f4-4621-8ada-c30f80bf8e24,1,Nomenclatura náutica,0,0,0,0.00,0.00,"El conducto que permite que el eje de la hélice gire a través del casco sin que entre agua, se denom"
6db2a807-cfb5-43d1-88f1-3cbd6aad5479,2,Nomenclatura náutica,0,0,0,0.00,0.00,Se conoce como sentina de una embarcación a:
d3eafc48-5f06-42ed-8198-3a78dbf3d109,2,Nomenclatura náutica,0,0,0,0.00,0.00,El término náutico “Imbornal” se refiere a:
54a6518f-f86d-4919-84a9-d81ed24180da,2,Nomenclatura náutica,0,0,0,0.00,0.00,Las partes curvadas delanteras de los costados que convergen hacia proa se denominan:
905fdfad-ed5c-4fa7-9a78-4d915217b019,2,Nomenclatura náutica,0,0,0,0.00,0.00,"Con respecto a la roda, se puede decir que:"
68602df2-dd72-4fac-be28-3ee0097d532d,2,Nomenclatura náutica,0,0,0,0.00,0.00,Las válvulas de entrada y salida de fluidos colocadas por debajo de la línea de flotación son:
ea6188d6-e036-4201-894c-83abf07eaf73,2,Nomenclatura náutica,0,0,0,0.00,0.00,De las siguientes afirmaciones indique cuál es la CORRECTA:
843a8168-84af-4c1b-b474-ec2d8ad9adb4,2,Nomenclatura náutica,0,0,0,0.00,0.00,El ancla de arado es más eficaz para fondear en:
97a72680-c778-4e80-8ef8-50893b04018e,2,Nomenclatura náutica,0,0,0,0.00,0.00,La mecha es:
4fc786b8-3159-4564-a60f-07c2368c8c0c,2,Nomenclatura náutica,0,0,0,0.00,0.00,"De las partes del timón, la mecha es:"
b2ce7e1b-08d9-437e-bc1c-530f02c66662,2,Nomenclatura náutica,0,0,0,0.00,0.00,"En caso de deterioro, ¿cuál de las siguientes partes que forman el propulsor con hélice puede supone"
3da466e6-d3b5-4bd8-a3a5-bfff5e0e0082,2,Nomenclatura náutica,0,0,0,0.00,0.00,Se define como “escorar” al movimiento de la embarcación que consiste en:
90e3da0b-afa2-451f-bfca-7ff9fdfe8337,2,Nomenclatura náutica,0,0,0,0.00,0.00,La roda es:
